1153,"The attacker appears to be standing on Westminster Bridge, evoking horrific memories of the 2017 terror attack which left six dead.",0,1,0,0,0,0,0,0,1,0
1154,"The attacker appears to be standing on Westminster Bridge, evoking horrific memories of the 2017 terror attack which left six dead.",0,0,0,0,0,0,0,0,0,1
1152,"The attacker appears to be standing on Westminster Bridge, evoking horrific memories of the 2017 terror attack which left six dead.",0,1,0,0,0,0,0,0,1,0
2313,"I find it hard to contain my anger at the charlatans and snake oil salesmen who will again tonight, on television, be claiming that no deal presents no difficulties; it might present no difficulties for them.",0,0,0,0,1,0,0,0,0,0
2312,"I find it hard to contain my anger at the charlatans and snake oil salesmen who will again tonight, on television, be claiming that no deal presents no difficulties; it might present no difficulties for them.",1,0,0,0,0,0,0,0,0,0
2314,"I find it hard to contain my anger at the charlatans and snake oil salesmen who will again tonight, on television, be claiming that no deal presents no difficulties; it might present no difficulties for them.",1,0,0,0,1,0,0,0,0,0
2371,"For my part, I will strive to be an effective voice for Parliament in Government and to conduct myself in a consensual and inclusive manner.",0,0,0,0,0,0,0,1,0,0
2370,"For my part, I will strive to be an effective voice for Parliament in Government and to conduct myself in a consensual and inclusive manner.",1,0,0,0,0,0,0,0,0,0
2369,"For my part, I will strive to be an effective voice for Parliament in Government and to conduct myself in a consensual and inclusive manner.",0,0,0,0,0,0,0,0,1,0
2687,He is absolutely right.,0,0,0,0,0,0,0,0,1,0
2688,He is absolutely right.,0,0,0,0,0,0,0,1,0,0
2689,He is absolutely right.,0,0,0,0,0,0,0,0,1,0
1770,"My office challenged that decision and got the £100 back to her, but the situation was extremely distressing, and the communication is clearly at fault and punitive.",0,0,0,0,0,0,0,0,1,0
1773,"My office challenged that decision and got the £100 back to her, but the situation was extremely distressing, and the communication is clearly at fault and punitive.",1,1,0,0,0,0,0,0,1,0
1772,"My office challenged that decision and got the £100 back to her, but the situation was extremely distressing, and the communication is clearly at fault and punitive.",0,0,0,1,0,0,0,0,1,0
1771,"My office challenged that decision and got the £100 back to her, but the situation was extremely distressing, and the communication is clearly at fault and punitive.",0,1,0,0,0,0,0,0,0,0
1207,Which TV channel is Algeria vs Kenya on and can I live stream it?,0,0,0,0,0,0,0,0,0,1
1206,Which TV channel is Algeria vs Kenya on and can I live stream it?,0,0,0,0,0,0,0,0,0,1
1205,Which TV channel is Algeria vs Kenya on and can I live stream it?,0,0,0,0,0,0,0,0,0,1
112,"The Electoral Commission has launched an investigation into the Brexit Party and its donations, with some fearing that it is benefiting from foreign funding.",0,0,0,1,0,0,0,0,0,0
111,"The Electoral Commission has launched an investigation into the Brexit Party and its donations, with some fearing that it is benefiting from foreign funding.",0,0,0,0,0,0,0,0,1,0
110,"The Electoral Commission has launched an investigation into the Brexit Party and its donations, with some fearing that it is benefiting from foreign funding.",0,0,0,0,0,0,0,0,1,0
2199,"There is a balance to be struck between speed of action, getting the right decision-making process in place and coming up with the right recommendations.",0,0,0,0,0,0,0,0,0,1
2200,"There is a balance to be struck between speed of action, getting the right decision-making process in place and coming up with the right recommendations.",0,0,0,0,0,0,0,1,1,0
2198,"There is a balance to be struck between speed of action, getting the right decision-making process in place and coming up with the right recommendations.",0,0,0,0,0,0,0,1,0,0
330,"But she added: ""I need to point out to you that I can only call your members if they make requests to ask questions, and, for the record, for members, I received no such requests from the Brexit Party today"".",0,0,1,0,0,0,0,0,1,0
331,"But she added: ""I need to point out to you that I can only call your members if they make requests to ask questions, and, for the record, for members, I received no such requests from the Brexit Party today"".",0,0,0,1,0,0,0,0,1,0
332,"But she added: ""I need to point out to you that I can only call your members if they make requests to ask questions, and, for the record, for members, I received no such requests from the Brexit Party today"".",1,0,0,0,0,0,0,0,1,0
49,Someone in the crowd threw a bottle.,0,0,0,0,0,0,0,0,1,0
551,"Egyptians Mohamed Ibrahim, 33, and Mahmoud Samy Eissa, 26, and Iraqis Ahmed Ghanim Mohamed Al jubury, 41, and Mustafa Ali Mohamed Yaoob, 29, were all arrested in an unprotected area near the Nicaraguan border with Costa Rica.",0,1,0,0,0,0,0,0,1,0
553,"Egyptians Mohamed Ibrahim, 33, and Mahmoud Samy Eissa, 26, and Iraqis Ahmed Ghanim Mohamed Al jubury, 41, and Mustafa Ali Mohamed Yaoob, 29, were all arrested in an unprotected area near the Nicaraguan border with Costa Rica.",0,0,0,0,0,0,0,0,1,0
554,"Egyptians Mohamed Ibrahim, 33, and Mahmoud Samy Eissa, 26, and Iraqis Ahmed Ghanim Mohamed Al jubury, 41, and Mustafa Ali Mohamed Yaoob, 29, were all arrested in an unprotected area near the Nicaraguan border with Costa Rica.",0,0,0,0,0,0,0,0,1,0
552,"Egyptians Mohamed Ibrahim, 33, and Mahmoud Samy Eissa, 26, and Iraqis Ahmed Ghanim Mohamed Al jubury, 41, and Mustafa Ali Mohamed Yaoob, 29, were all arrested in an unprotected area near the Nicaraguan border with Costa Rica.",0,0,0,0,0,0,0,0,1,0
629,Maybe the Blitz spirit does have some contemporary relevance.,0,0,0,0,0,0,0,0,0,1
631,Maybe the Blitz spirit does have some contemporary relevance.,0,0,0,0,0,0,0,0,0,1
630,Maybe the Blitz spirit does have some contemporary relevance.,0,0,0,0,0,0,0,0,1,0
574,"That is why we have launched the Stay in Scotland campaign, to encourage and support EU citizens to stay here.",0,0,1,0,1,0,0,0,0,0
575,"That is why we have launched the Stay in Scotland campaign, to encourage and support EU citizens to stay here.",0,0,1,0,0,0,0,0,1,0
576,"That is why we have launched the Stay in Scotland campaign, to encourage and support EU citizens to stay here.",0,0,0,0,0,0,0,0,0,1
573,"That is why we have launched the Stay in Scotland campaign, to encourage and support EU citizens to stay here.",0,0,0,0,0,0,0,0,1,0
250,"His pieces will begin in the Shangri-La area, but will probably spread across the 900-acre site.",0,0,0,0,0,0,0,0,0,1
251,"His pieces will begin in the Shangri-La area, but will probably spread across the 900-acre site.",0,0,0,0,1,0,0,0,1,0
252,"His pieces will begin in the Shangri-La area, but will probably spread across the 900-acre site.",0,0,0,0,0,0,0,0,0,1
70,"Investors spent May fleeing to safer holdings, sending the market to its first monthly loss of the year.",0,1,0,0,0,0,0,0,0,0
68,"Investors spent May fleeing to safer holdings, sending the market to its first monthly loss of the year.",0,1,1,0,0,0,0,0,0,0
69,"Investors spent May fleeing to safer holdings, sending the market to its first monthly loss of the year.",0,1,0,0,0,0,0,0,1,0
2283,"We cannot just assume that people wish to vote in this country, rather than the country where they are a citizen.",0,0,0,0,0,0,1,0,1,0
2282,"We cannot just assume that people wish to vote in this country, rather than the country where they are a citizen.",0,0,0,0,0,0,0,0,0,1
2281,"We cannot just assume that people wish to vote in this country, rather than the country where they are a citizen.",0,0,0,0,0,0,0,0,1,0
2187,What recent discussions he has had with the Chancellor of the Exchequer on the level of funding for local government.,0,0,0,0,0,0,0,0,0,1
2186,What recent discussions he has had with the Chancellor of the Exchequer on the level of funding for local government.,0,0,0,0,0,0,0,0,0,1
2185,What recent discussions he has had with the Chancellor of the Exchequer on the level of funding for local government.,0,0,0,0,0,0,0,0,0,1
2929,Organisations of the sort that the right hon. Gentleman describes are very important in that respect.,1,0,0,0,0,0,0,1,0,0
2927,Organisations of the sort that the right hon. Gentleman describes are very important in that respect.,0,0,0,0,0,0,0,0,0,1
2928,Organisations of the sort that the right hon. Gentleman describes are very important in that respect.,0,0,0,0,0,0,0,0,1,0
147,"Matt Hancock smoked cannabis at university, his team said, as has Esther McVey .",1,0,0,0,0,0,0,0,0,0
148,"Matt Hancock smoked cannabis at university, his team said, as has Esther McVey .",0,0,0,0,0,0,0,0,1,0
146,"Matt Hancock smoked cannabis at university, his team said, as has Esther McVey .",1,0,0,0,0,0,0,0,0,0
2800,She fought for the piloting of proxy votes to make this place a more family-friendly environment.,0,0,0,0,0,0,0,1,0,0
2801,She fought for the piloting of proxy votes to make this place a more family-friendly environment.,0,0,0,0,0,0,0,1,0,0
2802,She fought for the piloting of proxy votes to make this place a more family-friendly environment.,0,0,1,0,0,0,0,1,0,0
1819,"It was a real pleasure to meet all the headteachers to whom the hon. Gentleman introduced me on Wednesday, including Kate Baptiste, the headteacher at St Monica's Primary School, where 78% of pupils achieve at least the expected standard in reading, writing and maths.",0,1,0,0,0,0,0,0,1,0
1818,"It was a real pleasure to meet all the headteachers to whom the hon. Gentleman introduced me on Wednesday, including Kate Baptiste, the headteacher at St Monica's Primary School, where 78% of pupils achieve at least the expected standard in reading, writing and maths.",0,1,0,0,0,0,0,0,1,0
1817,"It was a real pleasure to meet all the headteachers to whom the hon. Gentleman introduced me on Wednesday, including Kate Baptiste, the headteacher at St Monica's Primary School, where 78% of pupils achieve at least the expected standard in reading, writing and maths.",1,0,0,0,0,0,0,0,0,0
1173,And he took advantage of the two reprieves by launching quickfire boundaries to pass the 1000-run mark in World Cup matches.,0,0,0,0,0,0,0,0,1,0
1175,And he took advantage of the two reprieves by launching quickfire boundaries to pass the 1000-run mark in World Cup matches.,0,1,0,0,0,0,0,0,0,0
1174,And he took advantage of the two reprieves by launching quickfire boundaries to pass the 1000-run mark in World Cup matches.,0,0,0,0,0,0,0,0,1,0
637,The highest temperature of the year so far was 28.8C - recorded in Norfolk on June 2.,0,1,0,0,0,0,0,0,0,0
638,The highest temperature of the year so far was 28.8C - recorded in Norfolk on June 2.,0,1,0,0,0,0,0,0,0,0
639,The highest temperature of the year so far was 28.8C - recorded in Norfolk on June 2.,0,1,0,0,0,0,0,0,0,0
275,"""He's just a really aware person that can help anybody at any part of their career at any level of play.",0,0,0,0,0,0,0,0,0,1
274,"""He's just a really aware person that can help anybody at any part of their career at any level of play.",0,0,0,0,0,0,0,0,1,0
273,"""He's just a really aware person that can help anybody at any part of their career at any level of play.",0,0,0,0,0,0,0,0,1,0
3078,We are working to realise the potential for low-carbon exports from the UK and supporting UK jobs.,0,0,0,0,0,0,0,0,1,0
3077,We are working to realise the potential for low-carbon exports from the UK and supporting UK jobs.,0,0,0,0,0,0,0,0,1,0
3079,We are working to realise the potential for low-carbon exports from the UK and supporting UK jobs.,0,0,0,0,0,0,0,0,1,0
2658,We drive up quality by supporting them better and ensuring that we can recruit more people into this incredible profession.,0,0,1,0,0,0,0,0,0,0
2656,We drive up quality by supporting them better and ensuring that we can recruit more people into this incredible profession.,0,0,1,0,0,0,0,0,0,0
2657,We drive up quality by supporting them better and ensuring that we can recruit more people into this incredible profession.,0,0,1,0,0,0,0,0,0,0
401,"A source told The Scottish Sun : ""Not a single person has visited him since he was sentenced in March.",0,1,0,0,0,0,0,0,1,0
400,"A source told The Scottish Sun : ""Not a single person has visited him since he was sentenced in March.",0,1,0,0,0,0,0,0,1,0
399,"A source told The Scottish Sun : ""Not a single person has visited him since he was sentenced in March.",0,1,0,0,0,0,0,0,1,0
2483,Their performance is still talked about widely in the highways and byways of my beautiful constituency.,0,0,0,0,0,0,0,0,0,1
2482,Their performance is still talked about widely in the highways and byways of my beautiful constituency.,0,0,0,0,0,0,0,0,0,1
2484,Their performance is still talked about widely in the highways and byways of my beautiful constituency.,1,0,0,0,0,0,0,0,1,0
2579,"Equally, some lawyers—not all—can exacerbate the situation in the way they handle the case.",0,0,0,0,0,0,0,0,1,0
2578,"Equally, some lawyers—not all—can exacerbate the situation in the way they handle the case.",0,0,1,0,0,0,0,0,0,0
2577,"Equally, some lawyers—not all—can exacerbate the situation in the way they handle the case.",0,0,0,0,0,0,0,0,1,0
282,"U.S. Secretary of State Mike Pompeo, pictured on arrival at Kabul airport for an unannounced visit, hopes for an Afghan peace deal 'before September 1' (AFP) Representatives from the United States and the Taliban are set to hold another round of discussions in Qatar later this week.",0,0,0,0,0,0,0,0,1,0
284,"U.S. Secretary of State Mike Pompeo, pictured on arrival at Kabul airport for an unannounced visit, hopes for an Afghan peace deal 'before September 1' (AFP) Representatives from the United States and the Taliban are set to hold another round of discussions in Qatar later this week.",0,0,0,0,0,0,0,1,1,0
283,"U.S. Secretary of State Mike Pompeo, pictured on arrival at Kabul airport for an unannounced visit, hopes for an Afghan peace deal 'before September 1' (AFP) Representatives from the United States and the Taliban are set to hold another round of discussions in Qatar later this week.",0,0,0,0,0,0,0,0,0,1
33,"Hannah, who previously worked in the e-commerce sector, has been inundated with requests from far and wide - including Wales and Suffolk.",0,0,0,0,0,0,0,0,1,0
34,"Hannah, who previously worked in the e-commerce sector, has been inundated with requests from far and wide - including Wales and Suffolk.",0,0,0,0,0,0,0,0,1,0
35,"Hannah, who previously worked in the e-commerce sector, has been inundated with requests from far and wide - including Wales and Suffolk.",1,0,0,0,0,0,0,0,0,0
2817,The solution is for them to put in place a neighbourhood plan.,0,0,0,0,0,0,0,0,0,1
2816,The solution is for them to put in place a neighbourhood plan.,0,0,0,0,0,0,0,0,1,0
2815,The solution is for them to put in place a neighbourhood plan.,0,0,0,1,0,0,0,0,0,0
1112,"Google's sale for the two Home devices started last month and will run until tomorrow, June 5, at 7.59am.",0,1,0,0,1,0,0,0,0,0
1113,"Google's sale for the two Home devices started last month and will run until tomorrow, June 5, at 7.59am.",0,0,0,0,0,0,0,0,1,0
1114,"Google's sale for the two Home devices started last month and will run until tomorrow, June 5, at 7.59am.",0,1,0,0,0,0,0,0,0,0
662,"'He took enough that day,' she says, 'and I won't give him any more.",1,0,0,0,0,0,0,0,0,0
663,"'He took enough that day,' she says, 'and I won't give him any more.",0,0,0,0,0,0,0,0,1,0
664,"'He took enough that day,' she says, 'and I won't give him any more.",0,0,0,0,0,0,0,0,1,0
1293,"Man accused of stealing WWII dog tags from National Archives By Associated Press Published: 16:28, 19 June 2019 | Updated: 16:34, 19 June 2019 COLLEGE PARK, Md.",0,0,0,0,0,0,0,0,0,1
741,"When asked if he would serve under frontrunner Mr Johnson, he said: ""I don't think this is about personalities, it's about policies"".",1,0,0,0,0,0,0,0,0,0
740,"When asked if he would serve under frontrunner Mr Johnson, he said: ""I don't think this is about personalities, it's about policies"".",0,0,0,0,0,0,0,0,1,0
742,"When asked if he would serve under frontrunner Mr Johnson, he said: ""I don't think this is about personalities, it's about policies"".",0,0,0,0,0,0,0,0,1,0
1588,"Audra Bear, 25, used to be vegan and raw vegan until she discovered the 'pranic' lifestyle and 'breatharianism' eight months ago.",0,0,0,0,0,0,0,0,1,0
1589,"Audra Bear, 25, used to be vegan and raw vegan until she discovered the 'pranic' lifestyle and 'breatharianism' eight months ago.",1,0,0,0,0,0,0,0,0,0
1590,"Audra Bear, 25, used to be vegan and raw vegan until she discovered the 'pranic' lifestyle and 'breatharianism' eight months ago.",1,0,0,0,0,0,0,0,0,0
1615,"It's a sad reflection on the way things are"".",1,0,0,0,0,0,0,0,0,0
1614,"It's a sad reflection on the way things are"".",0,0,0,0,0,0,0,0,0,1
1613,"It's a sad reflection on the way things are"".",0,0,0,0,0,0,0,0,0,1
2502,but often in this place we are able to expedite matters when they are urgent.,0,0,0,0,0,0,0,0,1,0
2503,but often in this place we are able to expedite matters when they are urgent.,0,0,0,1,0,0,0,0,0,0
2504,but often in this place we are able to expedite matters when they are urgent.,0,0,0,1,0,0,0,0,0,0
1507,Kamala Harris (D-CA) voiced her optimism for Democratic turnout in the 2020 presidential election.,0,0,0,0,0,0,0,0,0,1
1506,Kamala Harris (D-CA) voiced her optimism for Democratic turnout in the 2020 presidential election.,0,0,0,0,0,0,0,1,0,0
1508,Kamala Harris (D-CA) voiced her optimism for Democratic turnout in the 2020 presidential election.,1,0,0,0,0,0,0,0,0,0
153,___ More AP sports: https://apnews.com/apf-sports,0,0,0,0,0,0,0,0,0,1
154,___ More AP sports: https://apnews.com/apf-sports,0,0,0,0,0,0,0,0,0,1
152,___ More AP sports: https://apnews.com/apf-sports,0,0,0,0,0,0,0,0,0,1
2223,"It is about not only how food is procured by hospitals, but the quality of food.",0,0,0,0,0,0,0,0,1,0
2224,"It is about not only how food is procured by hospitals, but the quality of food.",0,0,0,0,0,0,0,0,0,1
2871,"My constituent, a Spanish national, had a similar experience: he believed he had returned his UC1 form digitally, but the local authority said it could find no trace of it, and advising him on 3 May on a website that he should have downloaded it, printed it out and posted it back is not reasonable when he had an expectation that his digital form was acceptable.",1,0,0,0,0,0,0,0,0,0
2873,"My constituent, a Spanish national, had a similar experience: he believed he had returned his UC1 form digitally, but the local authority said it could find no trace of it, and advising him on 3 May on a website that he should have downloaded it, printed it out and posted it back is not reasonable when he had an expectation that his digital form was acceptable.",0,0,0,1,0,0,0,0,1,0
2872,"My constituent, a Spanish national, had a similar experience: he believed he had returned his UC1 form digitally, but the local authority said it could find no trace of it, and advising him on 3 May on a website that he should have downloaded it, printed it out and posted it back is not reasonable when he had an expectation that his digital form was acceptable.",1,0,0,0,0,0,0,0,0,0
1765,"With more scientists than at any time, its research is crucial in solving the challenges facing humanity today.",0,1,0,0,0,0,0,0,0,0
1764,"With more scientists than at any time, its research is crucial in solving the challenges facing humanity today.",0,1,0,0,0,0,0,0,0,0
1763,"With more scientists than at any time, its research is crucial in solving the challenges facing humanity today.",0,1,0,0,0,0,0,0,0,0
1011,Rag Time is a bi-weekly media investigation of a single celebrity story that's vastly more in-depth than you ever thought you needed.,0,0,0,0,0,0,0,0,1,0
1010,Rag Time is a bi-weekly media investigation of a single celebrity story that's vastly more in-depth than you ever thought you needed.,0,0,0,0,0,0,0,0,0,1
1009,Rag Time is a bi-weekly media investigation of a single celebrity story that's vastly more in-depth than you ever thought you needed.,0,0,0,0,0,0,0,0,1,0
2667,"The reality is that they are getting a few pence for every £1,000 of work that they do for the banks, so a trebling is still a pittance.",0,1,0,0,0,0,0,0,0,0
2666,"The reality is that they are getting a few pence for every £1,000 of work that they do for the banks, so a trebling is still a pittance.",0,1,0,0,0,0,0,0,0,0
2665,"The reality is that they are getting a few pence for every £1,000 of work that they do for the banks, so a trebling is still a pittance.",0,1,0,0,0,0,0,0,0,0
2274,"Will he use his leadership in Government, in whatever form, to ensure that he pushes to stop those fossil fuel subsidies?",0,0,0,0,0,0,0,0,0,1
2275,"Will he use his leadership in Government, in whatever form, to ensure that he pushes to stop those fossil fuel subsidies?",0,0,0,0,0,0,0,0,0,1
2276,"Will he use his leadership in Government, in whatever form, to ensure that he pushes to stop those fossil fuel subsidies?",0,0,0,0,0,0,0,1,0,0
1208,"We'll be talking highs, lows, and hair extensions for the duration of season 5 – and if that sounds like your type on paper, make sure to join us tomorrow, when we'll be analysing the first couples and making wildly inaccurate predictions about who's going to win.",0,0,0,0,1,0,0,0,0,0
2884,"Finally, the hon. Lady is absolutely right about the incubation period.",0,0,0,0,0,0,0,0,1,0
2883,"Finally, the hon. Lady is absolutely right about the incubation period.",0,1,0,0,0,0,0,0,0,0
2885,"Finally, the hon. Lady is absolutely right about the incubation period.",0,0,0,0,0,0,0,0,0,1
959,"Golf telling The Independent : ""It's a shame that women do this type of work and that organisers think it's acceptable to hire women to parade and sex up the fairways rather than encouraging them to play on them instead.",0,0,0,0,0,0,0,0,1,0
960,"Golf telling The Independent : ""It's a shame that women do this type of work and that organisers think it's acceptable to hire women to parade and sex up the fairways rather than encouraging them to play on them instead.",1,0,0,0,0,0,0,0,1,0
958,"Golf telling The Independent : ""It's a shame that women do this type of work and that organisers think it's acceptable to hire women to parade and sex up the fairways rather than encouraging them to play on them instead.",0,0,0,0,0,0,0,0,1,0
40,"It is unclear the exact model and destination of the train, though an incident in 2017 saw one of the fleet of 'Intercity125 High Speed trains' set to operate in Scotland catch fire in Exeter.",0,0,0,0,0,0,0,0,1,0
39,"It is unclear the exact model and destination of the train, though an incident in 2017 saw one of the fleet of 'Intercity125 High Speed trains' set to operate in Scotland catch fire in Exeter.",0,0,0,0,0,0,0,0,1,0
41,"It is unclear the exact model and destination of the train, though an incident in 2017 saw one of the fleet of 'Intercity125 High Speed trains' set to operate in Scotland catch fire in Exeter.",0,0,0,0,0,0,0,0,1,0
2493,Does the Minister not realise that the best thing to do is to simply acknowledge and grant the right for people to stay and live in their own homes?,0,0,0,0,0,0,0,0,1,0
2494,Does the Minister not realise that the best thing to do is to simply acknowledge and grant the right for people to stay and live in their own homes?,0,0,0,0,0,0,0,0,0,1
2495,Does the Minister not realise that the best thing to do is to simply acknowledge and grant the right for people to stay and live in their own homes?,0,0,0,0,0,0,0,1,0,0
201,"The company's executive vice president for the UK and Europe, Steve Newton, said UK Finance's figures chimed with its own stats.",0,0,0,0,0,0,0,0,1,0
202,"The company's executive vice president for the UK and Europe, Steve Newton, said UK Finance's figures chimed with its own stats.",0,0,0,0,0,0,0,0,1,0
200,"The company's executive vice president for the UK and Europe, Steve Newton, said UK Finance's figures chimed with its own stats.",0,0,0,0,0,0,0,1,0,0
27,"Mr Alexander added: ""The rising fizzled out, but it led to the arrival General Wade and his building of the road systems and garrisons in locations across the Highlands.",0,0,1,0,0,0,0,0,0,0
28,"Mr Alexander added: ""The rising fizzled out, but it led to the arrival General Wade and his building of the road systems and garrisons in locations across the Highlands.",0,0,1,0,0,0,0,0,1,0
29,"Mr Alexander added: ""The rising fizzled out, but it led to the arrival General Wade and his building of the road systems and garrisons in locations across the Highlands.",1,0,1,0,0,0,0,0,0,0
1363,"It arrived in the UK not long after and, within months, hip hop's Scottish iteration began to develop.",0,0,0,0,0,0,0,0,1,0
1512,"Reuters 10/20 A couple prepare for a wedding photography session on a boat which takes tourists on sightseeing tours from the Chinese side of the Yalu River, close to the shores of North Korea, near Dandong, Liaoning province, China.",0,0,0,0,0,0,0,0,1,0
1513,"Reuters 10/20 A couple prepare for a wedding photography session on a boat which takes tourists on sightseeing tours from the Chinese side of the Yalu River, close to the shores of North Korea, near Dandong, Liaoning province, China.",0,0,0,0,0,0,0,0,0,1
1286,Read More Top news stories from Mirror Online,0,0,0,0,0,0,0,0,0,1
2024,"I note with interest that she wants us to accept everything that committee says, but seems reluctant to accept the findings of a House of Commons Select Committee.",0,0,0,0,0,0,0,1,1,0
2025,"I note with interest that she wants us to accept everything that committee says, but seems reluctant to accept the findings of a House of Commons Select Committee.",0,0,0,0,0,0,0,1,0,0
2026,"I note with interest that she wants us to accept everything that committee says, but seems reluctant to accept the findings of a House of Commons Select Committee.",0,0,0,0,0,0,0,0,1,0
2257,They are not obliged to accept it; they can oppose it.,0,0,0,1,0,0,0,0,0,0
2258,They are not obliged to accept it; they can oppose it.,0,0,0,1,0,0,0,0,0,0
236,Also on rt.com,0,0,0,0,0,0,0,0,0,1
